apparatusId;apparatusVersion;apparatusSensorType;apparatusTubeType;temperature;value;hitsNumber;calibrationFunction;startTime;endTime;latitude;longitude;accuracy;altitude;altitudeAccuracy;endLatitude;endLongitude;endAccuracy;endAltitude;endAltitudeAccuracy;deviceUuid;devicePlatform;deviceVersion;deviceModel;reportUuid;manualReporting;organisationReporting;description;measurementHeight;userId;measurementEnvironment;rain;flightNumber;seatNumber;windowSeat;storm;flightId;refinedLatitude;refinedLongitude;refinedAltitude;refinedEndLatitude;refinedEndLongitude;refinedEndAltitude;departureTime;arrivalTime;airportOrigin;airportDestination;aircraftType;firstLatitude;firstLongitude;midLatitude;midLongitude;lastLatitude;lastLongitude;dateAndTimeOfCreation;qualification;qualificationVotesNumber;reliability;atypical;tags list
3021143173;RiumGm;geiger;J305γβ;21;0.14894524418525748;111;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T16:46:40.567Z;2025-03-14T16:51:41.146Z;42.5501999;9.4651324;14.735;68;;42.5501999;9.4651324;14.735;68;;25eac9e9f708ad66;android;14;SM-S901B;1e2e019b-8d49-421b-b672-f398debc54b8;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:02.839Z;groundlevel;0;86;0;series_de8f2ffaaa82304896
3021143173;RiumGm;geiger;J305γβ;21;0.11960402852294898;96;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T16:41:30.667Z;2025-03-14T16:46:40.668Z;42.5501999;9.4651324;14.735;68;;42.5501999;9.4651324;14.735;68;;25eac9e9f708ad66;android;14;SM-S901B;6cb70360-6081-4bb2-856e-0098ecb50501;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:03.724Z;groundlevel;0;86;0;series_de8f2ffaaa82304896
3021143173;RiumGm;geiger;J305γβ;22;0.11623811320374172;94;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T16:36:14.468Z;2025-03-14T16:41:24.865Z;42.5501999;9.4651324;14.735;68;;42.5501999;9.4651324;14.735;68;;25eac9e9f708ad66;android;14;SM-S901B;cc9fc51c-92f7-4bf1-838d-47a174b72e10;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:03.857Z;groundlevel;0;86;0;series_de8f2ffaaa82304896
3021143173;RiumGm;geiger;J305γβ;23;0.12943708738001242;99;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T16:31:14.283Z;2025-03-14T16:36:14.598Z;42.5501999;9.4651324;14.735;68;;42.5501999;9.4651324;14.735;68;;25eac9e9f708ad66;android;14;SM-S901B;985a5e2a-92a5-4196-a93d-319c0039b5cb;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:03.764Z;groundlevel;0;86;0;series_de8f2ffaaa82304896
3021143173;RiumGm;geiger;J305γβ;23;0.11667165890106496;52;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T16:28:00.223Z;2025-03-14T16:30:51.434Z;42.5501952;9.4651241;12.562;68;0.5452236;42.5501999;9.4651324;14.735;68;;25eac9e9f708ad66;android;14;SM-S901B;4debe52d-2625-433a-a762-a6469090c555;0;OpenRadiation app 3.0;;1;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:26.841Z;groundlevel;0;96;0;
3021143173;RiumGm;geiger;J305γβ;21;0.06298662084218637;53;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T14:40:43.574Z;2025-03-14T14:45:15.864Z;42.6656059;9.4338031;9.224;75;;42.6654925;9.4337674;15.723;73;;25eac9e9f708ad66;android;14;SM-S901B;f72258ea-b494-4239-a89c-d46d3580a0cb;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:29.194Z;groundlevel;0;85;0;
3021143173;RiumGm;geiger;J305γβ;21;0.121990408626242;50;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T14:34:55.354Z;2025-03-14T14:37:34.324Z;42.6657997;9.4338207;3.476;75;;42.6657997;9.4338207;3.476;75;;25eac9e9f708ad66;android;14;SM-S901B;583fc218-e954-49df-95b7-ab056573e39d;0;OpenRadiation app 3.0;;0;giocante_1;city;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:31.749Z;groundlevel;0;95;0;
3021143173;RiumGm;geiger;J305γβ;21;0.11540569206676982;50;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T14:32:01.141Z;2025-03-14T14:34:47.173Z;42.6654996;9.4321216;3;79;;42.6657997;9.4338207;3.476;75;;25eac9e9f708ad66;android;14;SM-S901B;578cfd2c-6ed5-4cbf-8f41-9604afa2114d;0;OpenRadiation app 3.0;;1;giocante_1;city;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:33.670Z;groundlevel;0;105;0;
3021143173;RiumGm;geiger;J305γβ;21;0.1205136834786822;50;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T14:28:55.070Z;2025-03-14T14:31:35.571Z;42.6656522;9.432244;3.583;80;;42.6655891;9.4319077;3;80;;25eac9e9f708ad66;android;14;SM-S901B;602b92de-743e-4ae7-8ace-6e212bbde436;0;OpenRadiation app 3.0;;1;giocante_1;city;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:35.016Z;groundlevel;0;105;0;
3021143173;RiumGm;geiger;J305γβ;21;0.07513545649634536;50;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T14:24:37.211Z;2025-03-14T14:28:25.179Z;42.6656522;9.432244;3.583;80;;42.6656522;9.432244;3.583;80;;25eac9e9f708ad66;android;14;SM-S901B;ed25db6f-414a-4f58-baa1-7b15eefa333b;0;OpenRadiation app 3.0;;1;giocante_1;city;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:36.328Z;groundlevel;0;105;0;
3021143173;RiumGm;geiger;J305γβ;23;0.12799400324746765;51;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T14:21:32.372Z;2025-03-14T14:24:08.468Z;42.6655399;9.4324426;19.5;91;;42.6656522;9.432244;3.583;80;;25eac9e9f708ad66;android;14;SM-S901B;90554b3d-1725-49ff-834c-dca4e81bc503;0;OpenRadiation app 3.0;;0;giocante_1;city;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:37.886Z;groundlevel;0;95;0;
3021143173;RiumGm;geiger;J305γβ;24;0.10191309985792467;165;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T10:43:14.755Z;2025-03-14T10:53:17.530Z;42.7035844;9.4461014;14.7;76;;42.7036022;9.4462086;17.666;76;;25eac9e9f708ad66;android;14;SM-S901B;efbf8232-296b-4a45-9f9a-5d9ebe23f564;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:40.058Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.1402049980407086;213;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T10:33:06.999Z;2025-03-14T10:43:12.921Z;42.7035357;9.4461185;41.4;76;;42.7035844;9.4461014;14.7;76;;25eac9e9f708ad66;android;14;SM-S901B;8e7dd79d-96f5-420f-a331-8b6d8e98a5da;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.963Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.11054611203817237;177;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T10:22:59.420Z;2025-03-14T10:33:07.096Z;42.7035357;9.4461185;41.4;76;;42.7035357;9.4461185;41.4;76;;25eac9e9f708ad66;android;14;SM-S901B;1cf9f57a-3064-45ff-b0f7-a59039548016;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.859Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.12797748455839844;197;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T10:12:55.006Z;2025-03-14T10:22:58.027Z;42.7033644;9.4460456;13.5;73;;42.7035357;9.4461185;41.4;76;;25eac9e9f708ad66;android;14;SM-S901B;3fea31cd-091e-4b4b-a6d2-b548ea0a1cfd;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.772Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.127723230679395;197;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T10:02:45.886Z;2025-03-14T10:12:49.862Z;42.7033644;9.4460456;13.5;73;;42.7033644;9.4460456;13.5;73;;25eac9e9f708ad66;android;14;SM-S901B;409f2a16-e06d-46ab-83f3-f2da1f0e118f;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.666Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.14768985404572052;221;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T09:52:43.369Z;2025-03-14T10:02:45.981Z;42.7036201;9.4463913;20.5;75;;42.7033644;9.4460456;13.5;73;;25eac9e9f708ad66;android;14;SM-S901B;8f488125-9e54-4df1-b5ea-597b8828b0b4;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.571Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.13146776044589772;201;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T09:42:41.276Z;2025-03-14T09:52:43.470Z;42.7036201;9.4463913;20.5;75;;42.7036201;9.4463913;20.5;75;;25eac9e9f708ad66;android;14;SM-S901B;ab089fb4-5c1f-4df7-b8c4-bdb5beabb7e6;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.468Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.11074513934685194;178;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T09:32:30.999Z;2025-03-14T09:42:41.261Z;42.7036201;9.4463913;20.5;75;;42.7036201;9.4463913;20.5;75;;25eac9e9f708ad66;android;14;SM-S901B;623959d0-5d38-4cdb-8dcd-b019b1245c9a;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.368Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.12290529875949406;190;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T09:22:30.561Z;2025-03-14T09:32:31.098Z;42.703523;9.4460094;10.166;81;;42.7036201;9.4463913;20.5;75;;25eac9e9f708ad66;android;14;SM-S901B;16e8d7eb-9afc-49ad-9645-211bceb31099;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.267Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.12861679119693414;197;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T09:12:30.022Z;2025-03-14T09:22:30.655Z;42.7035263;9.4462571;19;82;;42.703523;9.4460094;10.166;81;;25eac9e9f708ad66;android;14;SM-S901B;0dbe2b20-6be0-45a9-99c4-fa0157b0e1fb;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:39.244Z;groundlevel;0;86;0;series_42b81f590ffcd61d26
3021143173;RiumGm;geiger;J305γβ;24;0.1005305126613371;68;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T09:08:09.547Z;2025-03-14T09:12:20.539Z;42.7035993;9.446232;21;82;4.841594;42.7035263;9.4462571;19;82;;25eac9e9f708ad66;android;14;SM-S901B;aa1cf210-8af3-46af-b8d0-d48e508930f9;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:42.305Z;groundlevel;0;86;0;
3021143173;RiumGm;geiger;J305γβ;24;0.09776883776703635;110;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T08:48:44.756Z;2025-03-14T08:55:39.359Z;42.7036533;9.4457943;60;68;;42.7036533;9.4457943;60;68;;25eac9e9f708ad66;android;14;SM-S901B;b29fcd49-ca4c-4bdd-9bf1-a7e1cae318ac;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:43.949Z;groundlevel;0;86;0;series_4e9117c0f4a556a249
3021143173;RiumGm;geiger;J305γβ;24;0.10848000029193146;173;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T08:38:38.306Z;2025-03-14T08:48:40.934Z;42.7036055;9.4458829;30;76;;42.7036533;9.4457943;60;68;;25eac9e9f708ad66;android;14;SM-S901B;8e3e8f01-7e76-4ff6-9e86-cf8a4cd6ea91;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:43.832Z;groundlevel;0;86;0;series_4e9117c0f4a556a249
3021143173;RiumGm;geiger;J305γβ;24;0.11139765303811862;176;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T08:28:37.230Z;2025-03-14T08:38:37.905Z;42.7036055;9.4458829;30;76;;42.7036055;9.4458829;30;76;;25eac9e9f708ad66;android;14;SM-S901B;63abaca9-808e-436c-a6c4-e834a6e8d1b3;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:43.731Z;groundlevel;0;86;0;series_4e9117c0f4a556a249
3021143173;RiumGm;geiger;J305γβ;24;0.1300177255464251;199;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T08:18:33.340Z;2025-03-14T08:28:34.851Z;42.7036055;9.4458829;30;76;;42.7036055;9.4458829;30;76;;25eac9e9f708ad66;android;14;SM-S901B;759875fb-1deb-4be9-ad58-5534e8d70921;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:43.620Z;groundlevel;0;86;0;series_4e9117c0f4a556a249
3021143173;RiumGm;geiger;J305γβ;24;0.11665975551830403;183;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T08:08:30.840Z;2025-03-14T08:18:33.419Z;42.7036055;9.4458829;30;76;;42.7036055;9.4458829;30;76;;25eac9e9f708ad66;android;14;SM-S901B;f833b0fd-3287-4e4d-ac36-3476b295cf25;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:43.543Z;groundlevel;0;86;0;series_4e9117c0f4a556a249
3021143173;RiumGm;geiger;J305γβ;23;0.1331948437838318;203;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-14T07:58:29.069Z;2025-03-14T08:08:30.928Z;42.703605;9.4458584;36.9;76;;42.7036055;9.4458829;30;76;;25eac9e9f708ad66;android;14;SM-S901B;ca17bf42-f9d5-4dac-8733-e8eda53a008b;0;OpenRadiation app 3.0;;0;giocante_1;inside;false;;;;;;;;;;;;;;;;;;;;;;;2025-03-14T17:48:43.468Z;groundlevel;0;86;0;series_4e9117c0f4a556a249
3021143173;RiumGm;geiger;J305γβ;21;0.1434015126384345;105;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:52:58.185Z;2025-03-13T20:57:51.461Z;42.6613199;9.4284803;17.75;91;;42.6617902;9.4288292;14.504;91;;25eac9e9f708ad66;android;14;SM-S901B;6009076f-1f28-4444-943a-ea4afc0bcc03;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.439Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.16345282353514082;121;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:47:54.867Z;2025-03-13T20:52:58.307Z;42.6615066;9.4288416;33.138;91;;42.6613199;9.4284803;17.75;91;;25eac9e9f708ad66;android;14;SM-S901B;701fe830-9040-4254-9c95-494c498f3c4e;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.427Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1427318417973561;108;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:42:52.153Z;2025-03-13T20:47:54.959Z;42.6615066;9.4288416;33.138;91;;42.6615066;9.4288416;33.138;91;;25eac9e9f708ad66;android;14;SM-S901B;1a27b30b-472f-435c-89c8-22cae398b95c;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.421Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.12101083727985594;96;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:37:45.069Z;2025-03-13T20:42:52.235Z;42.661473;9.4288706;27.662;91;;42.6615066;9.4288416;33.138;91;;25eac9e9f708ad66;android;14;SM-S901B;1ba1ac47-2c51-47df-9547-d3e91581c0e1;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.416Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.15563959335863883;116;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:32:42.207Z;2025-03-13T20:37:45.168Z;42.6616051;9.4287183;20.166;91;;42.661473;9.4288706;27.662;91;;25eac9e9f708ad66;android;14;SM-S901B;cade089d-e8c1-4d76-b003-1f05ef721454;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.350Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.16284696124781303;120;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:27:40.440Z;2025-03-13T20:32:42.304Z;42.6615375;9.428901;20.3;91;;42.6616051;9.4287183;20.166;91;;25eac9e9f708ad66;android;14;SM-S901B;2f454b17-35a8-4498-be1d-989f07de765c;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.348Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.17830126268878674;132;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:22:30.050Z;2025-03-13T20:27:37.795Z;42.6613728;9.4289557;23.1;91;;42.6615375;9.428901;20.3;91;;25eac9e9f708ad66;android;14;SM-S901B;5a6fadae-abb2-4562-82eb-29b370cc59b9;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.346Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.12541147535237937;97;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:17:23.279Z;2025-03-13T20:22:25.013Z;42.6613278;9.428719;29.629;91;;42.6613728;9.4289557;23.1;91;;25eac9e9f708ad66;android;14;SM-S901B;4ec787c9-de07-4930-82eb-b57e103258ac;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.338Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1697419096127663;124;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:12:22.048Z;2025-03-13T20:17:23.357Z;42.661395;9.4288701;21;91;;42.6613278;9.428719;29.629;91;;25eac9e9f708ad66;android;14;SM-S901B;ac032b85-2f8b-4855-9bf3-41d8455788a7;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.338Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.16597846586385293;122;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:07:20.090Z;2025-03-13T20:12:22.151Z;42.66028;9.428769;17.467;91;;42.661395;9.4288701;21;91;;25eac9e9f708ad66;android;14;SM-S901B;21bbafbc-d58b-4a68-83ea-3e485992e221;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.333Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1380528074822993;105;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T20:02:17.475Z;2025-03-13T20:07:19.931Z;42.6617158;9.4290532;21.7;91;;42.66028;9.428769;17.467;91;;25eac9e9f708ad66;android;14;SM-S901B;3e29c0fc-601f-458a-a970-5ddbe16220b3;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.329Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.13021933267012836;101;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:57:12.659Z;2025-03-13T20:02:17.571Z;42.6614162;9.4289807;28.963;91;;42.6617158;9.4290532;21.7;91;;25eac9e9f708ad66;android;14;SM-S901B;9c44bdcb-4950-490d-a253-a3e8f3d16e5d;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.317Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.14014858011132278;106;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:52:09.038Z;2025-03-13T19:57:10.675Z;42.6610432;9.4287024;38.582;91;;42.6614162;9.4289807;28.963;91;;25eac9e9f708ad66;android;14;SM-S901B;c58f03a0-f59e-4e35-b596-ee2bb9c0a3c4;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.315Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.11976068292795723;94;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:47:05.883Z;2025-03-13T19:52:09.114Z;42.6615309;9.4292149;18.403;91;;42.6610432;9.4287024;38.582;91;;25eac9e9f708ad66;android;14;SM-S901B;d05723be-3a9e-4a3e-be1d-224237bfcf2c;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.244Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.1481693865340017;112;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:42:01.385Z;2025-03-13T19:47:05.972Z;42.6613936;9.4289438;12.467;91;;42.6615309;9.4292149;18.403;91;;25eac9e9f708ad66;android;14;SM-S901B;e1392f2e-774f-4a55-9818-dcfd9fd24c91;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.424Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.14809115881106188;111;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:36:59.484Z;2025-03-13T19:42:01.482Z;42.6610951;9.4292245;21.5;91;;42.6613936;9.4289438;12.467;91;;25eac9e9f708ad66;android;14;SM-S901B;edc40142-62fc-430e-bded-9886db0f8b18;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.334Z;groundlevel;0;86;0;series_28ba04874120251de0
3021143173;RiumGm;geiger;J305γβ;21;0.15056268267657388;112;(0.00000003751 * (cps * 60 - 4) ^ 2 + 0.00965 * (cps * 60 - 4)) * 0.85;2025-03-13T19:31:58.949Z;2025-03-13T19:36:59.561Z;42.6614277;9.4293113;24.333;91;6.5787444;42.6610951;9.4292245;21.5;91;;25eac9e9f708ad66;android;14;SM-S901B;517a3787-8211-4990-9ee1-6c7cab08f3cc;0;OpenRadiation app 3.0;;0;giocante_1;inside;true;;;;;;;;;;;;;;;;;;;;;;;2025-03-13T20:58:31.320Z;groundlevel;0;87;0;series_28ba04874120251de0
